tourney_date,surface,tourney_level,best_of,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_age,winner_ht,winner_hand,loser_age,loser_ht,loser_hand,round
20250120,Hard,G,5,Lorenzo Sonego,Learner Tien,132283,210530,55,121,29.697467488021903,191.0,R,19.134839151266256,180.0,L,4th Round
20250120,Hard,G,5,Alex De Minaur,Alex Michelsen,200282,210506,8,42,25.924709103353866,183.0,R,20.40520191649555,193.0,R,4th Round
20250121,Hard,G,5,Alexander Zverev,Todd Paul,100644,104652,2,11,27.756331279945243,198.0,R,39.07186858316222,180.0,L,Quarterfinals
20250121,Hard,G,5,Novak Djokovic,Carlos Alcaraz,104925,207989,7,3,37.67008898015058,188.0,R,21.71663244353183,183.0,R,Quarterfinals
20250122,Hard,G,5,Bryan Shelton,Lorenzo Sonego,101214,132283,20,55,59.08555783709788,185.0,R,29.702943189596166,191.0,R,Quarterfinals
20250122,Hard,G,5,Jannik Sinner,Alex De Minaur,206173,200282,1,8,23.43600273785079,191.0,R,25.930184804928132,183.0,R,Quarterfinals
20250124,Hard,G,5,Jannik Sinner,Bryan Shelton,206173,101214,1,20,23.44147843942505,191.0,R,59.09103353867214,185.0,R,Semifinals
20250126,Hard,G,5,Jannik Sinner,Alexander Zverev,206173,100644,1,2,23.446954140999317,191.0,R,27.770020533880903,198.0,R,The Final
20250127,Hard,A,3,Bu Y.,Daniel Altmaier,-1,127157,71,91,,,,26.376454483230663,188.0,R,1st Round
20250127,Hard,A,3,Dominik Koepfer,Gregoire Barrere,136440,106296,118,144,30.748802190280628,180.0,L,30.94592744695414,183.0,R,1st Round
20250127,Hard,A,3,Arthur Cazaux,Stan Wawrinka,209070,104527,101,154,22.431211498973305,183.0,R,39.83572895277207,183.0,R,1st Round
20250128,Hard,A,3,Constant Lestienne,Borna Coric,106005,106432,177,103,32.68446269678302,180.0,R,28.205338809034906,188.0,R,1st Round
20250128,Hard,A,3,Christopher Eubanks,Alibek Kachmazov,111153,208230,111,199,28.733744010951405,201.0,R,22.45037645448323,185.0,R,1st Round
20250128,Hard,A,3,Mattia Bellucci,Lucas Pouille,208233,106298,98,104,23.66050650239562,175.0,L,30.92950034223135,185.0,R,1st Round
20250128,Hard,A,3,Tallon Griekspoor,Botic Van De Zandschulp,134868,122298,46,84,28.57494866529774,188.0,R,29.319644079397673,191.0,R,1st Round
20250128,Hard,A,3,Arthur Rinderknech,Harold Mayot,126239,208004,61,130,29.519507186858316,196.0,R,22.981519507186857,180.0,R,1st Round
20250128,Hard,A,3,Richard Gasquet,Adrian Mannarino,104755,105173,132,108,38.614647501711154,183.0,R,36.58316221765914,180.0,L,1st Round
20250129,Hard,A,3,Andrey Rublev,Christopher Eubanks,126094,111153,10,111,27.277207392197127,188.0,R,28.736481861738536,201.0,R,2nd Round
20250129,Hard,A,3,Andrej Kovacevic,David Goffin,133441,105676,102,56,36.5886379192334,,U,34.14647501711157,180.0,R,1st Round
20250129,Hard,A,3,Felix Auger Aliassime,Arthur Cazaux,200000,209070,23,101,24.476386036960985,193.0,R,22.43668720054757,183.0,R,2nd Round
20250129,Hard,A,3,Bu Y.,Constant Lestienne,-1,106005,71,177,,,,32.68720054757016,180.0,R,2nd Round
20250129,Hard,A,3,Alexander Bublik,Dominik Koepfer,122330,136440,39,118,27.619438740588638,196.0,R,30.754277891854894,180.0,L,2nd Round
20250130,Hard,A,3,Jesper De Jong,Flavio Cobolli,207411,207925,131,34,24.66803559206023,180.0,R,22.7378507871321,183.0,R,2nd Round
20250130,Hard,A,3,Andrej Kovacevic,Mattia Bellucci,133441,208233,102,98,36.591375770020534,,U,23.665982203969882,175.0,L,2nd Round
20250130,Hard,A,3,Tallon Griekspoor,Richard Gasquet,134868,104755,46,132,28.580424366872005,188.0,R,38.620123203285424,183.0,R,2nd Round
20250130,Hard,A,3,Nikoloz Basilashvili,Arthur Rinderknech,105932,126239,178,61,32.936344969199176,185.0,R,29.52498288843258,196.0,R,2nd Round
20250131,Hard,A,3,Felix Auger Aliassime,Bu Y.,200000,-1,23,71,24.48186173853525,193.0,R,,,,Quarterfinals
20250131,Hard,A,3,Jesper De Jong,Tallon Griekspoor,207411,134868,131,46,24.670773442847366,180.0,R,28.583162217659137,188.0,R,Quarterfinals
20250131,Hard,A,3,Andrej Kovacevic,Alexander Bublik,133441,122330,102,39,36.59411362080767,,U,27.6249144421629,196.0,R,Quarterfinals
20250201,Hard,A,3,Felix Auger Aliassime,Jesper De Jong,200000,207411,23,131,24.484599589322382,193.0,R,24.673511293634498,180.0,R,Semifinals
20250201,Hard,A,3,Andrej Kovacevic,Andrey Rublev,133441,126094,102,10,36.596851471594796,,U,27.28542094455852,188.0,R,Semifinals
20250202,Hard,A,3,Felix Auger Aliassime,Andrej Kovacevic,200000,133441,23,102,24.487337440109513,193.0,R,36.59958932238193,,U,The Final
20250203,Hard,A,3,Rinky Hijikata,Adrian Mannarino,208014,105173,73,107,23.94524298425736,178.0,R,36.59958932238193,180.0,L,1st Round
20250203,Hard,A,3,Matteo Arnaldi,Christopher Eubanks,208286,111153,39,104,23.94798083504449,185.0,R,28.750171115674195,201.0,R,1st Round
20250203,Hard,A,3,Daniil Medvedev,Stan Wawrinka,106421,104527,7,155,28.980150581793293,198.0,R,39.854893908282,183.0,R,1st Round
20250203,Hard,A,3,Stefanos Tsitsipas,Harold Mayot,126774,208004,12,138,26.480492813141684,193.0,R,22.99794661190965,180.0,R,1st Round
20250203,Hard,A,3,Alejandro Davidovich Fokina,Brandon Holt,200221,200587,59,179,25.66735112936345,183.0,R,26.830937713894592,185.0,R,1st Round
20250203,Hard,A,3,Mattia Bellucci,Mees Rottgering,208233,212219,92,839,23.67693360711841,175.0,L,17.579739904175224,180.0,L,1st Round
20250203,Hard,A,3,Hubert Hurkacz,Flavio Cobolli,128034,207925,21,35,27.978097193702943,196.0,R,22.748802190280628,183.0,R,1st Round
20250204,Hard,A,3,Carlos Alcaraz,Botic Van De Zandschulp,207989,122298,3,84,21.754962354551676,183.0,R,29.338809034907598,191.0,R,1st Round
20250204,Hard,A,3,Pablo Martinez,Roberto Bautista Agut,103492,105138,44,52,45.05681040383299,,R,36.8104038329911,183.0,R,1st Round
20250204,Hard,A,3,Todd Paul,Jenson Brooksby,104652,202385,9,1093,39.110198494182065,180.0,L,24.27652292950034,188.0,R,1st Round
20250204,Hard,A,3,Ethan Quinn,Trevor Svajda,210319,212216,199,669,20.90075290896646,191.0,R,18.795345653661876,175.0,R,1st Round
20250204,Hard,A,3,Frances Tiafoe,Taro Daniel,126207,106121,18,117,27.041752224503764,188.0,R,32.02190280629706,191.0,R,1st Round
20250204,Hard,A,3,Holger Rune,Lorenzo Sonego,208029,132283,14,34,21.77138945927447,188.0,R,29.738535249828885,191.0,R,1st Round
20250204,Hard,A,3,Jakub Mensik,Alexander Bublik,210084,122330,47,49,19.42778918548939,,U,27.63586584531143,196.0,R,1st Round
20250204,Hard,A,3,Jiri Lehecka,Alexei Popyrin,208103,200615,24,26,23.241615331964407,185.0,R,25.503080082135522,196.0,R,1st Round
20250204,Hard,A,3,Cameron Norrie,Alex Michelsen,111815,210506,63,36,29.453798767967147,188.0,L,20.44626967830253,193.0,R,1st Round
20250204,Hard,A,3,Alex De Minaur,David Goffin,200282,105676,8,56,25.965776865160848,183.0,R,34.16290212183436,180.0,R,1st Round
20250204,Hard,A,3,Andrey Rublev,Ze Zhang,126094,105585,10,50,27.293634496919918,188.0,R,34.59000684462697,188.0,R,1st Round
20250205,Hard,A,3,Bryan Shelton,Aleksandar Vukic,101214,126846,13,66,59.123887748117724,185.0,R,28.83504449007529,188.0,R,1st Round
20250205,Hard,A,3,Christian Ruud,James Duckworth,102104,105902,5,86,52.4517453798768,188.0,R,33.04312114989733,183.0,R,1st Round
20250205,Hard,A,3,Yoshihito Nishioka,Brandon Nakashima,106415,206909,67,42,29.360711841204655,170.0,L,23.509924709103355,188.0,R,1st Round
20250205,Hard,A,3,Tomas Machac,Kei Nishikori,207830,105453,25,71,24.314852840520192,183.0,R,35.1047227926078,178.0,R,1st Round
20250205,Hard,A,3,Jaume Munar,Bu Y.,144719,-1,64,68,27.756331279945243,183.0,R,,,,1st Round
20250205,Hard,A,3,Reilly Opelka,Alexander Shevchenko,124187,207686,145,82,27.44147843942505,211.0,R,24.186173853524984,185.0,R,1st Round
20250205,Hard,A,3,Michael Mmoh,Roberto Carballes Baena,111581,106148,422,51,27.071868583162217,188.0,R,31.874058863791923,183.0,R,1st Round
20250205,Hard,A,3,Arthur Fils,Constant Lestienne,209950,106005,19,169,20.65160848733744,185.0,R,32.70636550308008,180.0,R,1st Round
20250205,Hard,A,3,Daniel Altmaier,Andrej Kovacevic,127157,133441,93,75,26.401095140314855,188.0,R,36.60780287474333,,U,1st Round
20250205,Hard,A,3,Tallon Griekspoor,Matteo Berrettini,134868,126610,43,33,28.5968514715948,188.0,R,28.8186173853525,196.0,R,1st Round
20250205,Hard,A,3,Fabian Marozsan,Jan Lennard Struff,206681,105526,57,45,25.3305954825462,193.0,R,34.784394250513344,193.0,R,1st Round
20250205,Hard,A,3,Mattia Bellucci,Daniil Medvedev,208233,106421,92,7,23.682409308692677,175.0,L,28.985626283367555,198.0,R,2nd Round
20250206,Hard,A,3,Daniel Altmaier,Arthur Fils,127157,209950,93,19,26.403832991101986,188.0,R,20.654346338124572,185.0,R,2nd Round
20250206,Hard,A,3,Stefanos Tsitsipas,Tallon Griekspoor,126774,134868,12,43,26.48870636550308,193.0,R,28.59958932238193,188.0,R,2nd Round
20250206,Hard,A,3,Pablo Martinez,Holger Rune,103492,208029,44,14,45.06228610540725,,R,21.776865160848732,188.0,R,2nd Round
20250206,Hard,A,3,Reilly Opelka,Cameron Norrie,124187,111815,145,63,27.444216290212182,211.0,R,29.45927446954141,188.0,L,2nd Round
20250206,Hard,A,3,Alex De Minaur,Jakub Mensik,200282,210084,8,47,25.971252566735114,183.0,R,19.433264887063654,,U,2nd Round
20250206,Hard,A,3,Andrey Rublev,Fabian Marozsan,126094,206681,10,57,27.299110198494184,188.0,R,25.333333333333332,193.0,R,2nd Round
20250206,Hard,A,3,Carlos Alcaraz,Andrea Vavassori,207989,131934,3,317,21.760438056125942,183.0,R,29.760438056125942,193.0,R,2nd Round
20250206,Hard,A,3,Taylor Fritz,Arthur Rinderknech,126203,126239,4,60,27.277207392197127,196.0,R,29.544147843942504,196.0,R,1st Round
20250206,Hard,A,3,Matteo Arnaldi,Alejandro Davidovich Fokina,208286,200221,39,59,23.956194387405887,185.0,R,25.675564681724847,183.0,R,2nd Round
20250206,Hard,A,3,Christian Ruud,Michael Mmoh,102104,111581,5,422,52.45448323066393,188.0,R,27.07460643394935,188.0,R,2nd Round
20250206,Hard,A,3,Tomas Machac,Rinky Hijikata,207830,208014,25,73,24.317590691307323,183.0,R,23.953456536618756,178.0,R,2nd Round
20250206,Hard,A,3,Jaume Munar,Bryan Shelton,144719,101214,64,13,27.759069130732374,183.0,R,59.12662559890486,185.0,R,2nd Round
20250206,Hard,A,3,Denis Shapovalov,Miomir Kecmanovic,133430,200175,54,55,25.815195071868583,185.0,L,25.437371663244353,183.0,R,1st Round
20250206,Hard,A,3,Yoshihito Nishioka,Frances Tiafoe,106415,126207,67,18,29.363449691991786,170.0,L,27.04722792607803,188.0,R,2nd Round
20250207,Hard,A,3,Todd Paul,Ethan Quinn,104652,210319,9,199,39.11841204654346,180.0,L,20.908966461327857,191.0,R,2nd Round
20250207,Hard,A,3,Carlos Alcaraz,Pablo Martinez,207989,103492,3,44,21.763175906913073,183.0,R,45.06502395619439,,R,Quarterfinals
20250207,Hard,A,3,Mattia Bellucci,Stefanos Tsitsipas,208233,126774,92,12,23.68788501026694,175.0,L,26.491444216290212,193.0,R,Quarterfinals
20250207,Hard,A,3,Jaume Munar,Matteo Arnaldi,144719,208286,64,39,27.761806981519506,183.0,R,23.958932238193018,185.0,R,Quarterfinals
20250207,Hard,A,3,Alex De Minaur,Daniel Altmaier,200282,127157,8,93,25.973990417522245,183.0,R,26.406570841889117,188.0,R,Quarterfinals
20250207,Hard,A,3,Hubert Hurkacz,Andrey Rublev,128034,126094,21,10,27.98904859685147,196.0,R,27.301848049281315,188.0,R,Quarterfinals
20250207,Hard,A,3,Denis Shapovalov,Taylor Fritz,133430,126203,54,4,25.817932922655714,185.0,L,27.279945242984258,196.0,R,2nd Round
20250208,Hard,A,3,Christian Ruud,Jaume Munar,102104,144719,5,64,52.459958932238195,188.0,R,27.76454483230664,183.0,R,Semifinals
20250208,Hard,A,3,Carlos Alcaraz,Hubert Hurkacz,207989,128034,3,21,21.765913757700204,183.0,R,27.991786447638603,196.0,R,Semifinals
20250208,Hard,A,3,Alex De Minaur,Mattia Bellucci,200282,208233,8,92,25.976728268309376,183.0,R,23.690622861054074,175.0,L,Semifinals
20250208,Hard,A,3,Denis Shapovalov,Todd Paul,133430,104652,54,9,25.82067077344285,185.0,L,39.121149897330596,180.0,L,Semifinals
20250208,Hard,A,3,Denis Shapovalov,Tomas Machac,133430,207830,54,25,25.82067077344285,185.0,L,24.32306639288159,183.0,R,Quarterfinals
20250208,Hard,A,3,Todd Paul,Reilly Opelka,104652,124187,9,145,39.121149897330596,180.0,L,27.449691991786448,211.0,R,Quarterfinals
20250209,Hard,A,3,Carlos Alcaraz,Alex De Minaur,207989,200282,3,8,21.76865160848734,183.0,R,25.97946611909651,183.0,R,The Final
20250209,Hard,A,3,Denis Shapovalov,Christian Ruud,133430,102104,54,5,25.82340862422998,185.0,L,52.46269678302532,188.0,R,The Final
20250210,Hard,A,3,Michael Mmoh,Alexander Shevchenko,111581,207686,328,88,27.085557837097877,188.0,R,24.199863107460644,185.0,R,1st Round
20250210,Hard,A,3,Otto Virtanen,Sebastian Korda,202261,200624,98,23,23.641341546885695,193.0,R,24.602327173169062,196.0,R,1st Round
20250210,Hard,A,3,Lorenzo Sonego,Botic Van De Zandschulp,132283,122298,35,85,29.754962354551676,191.0,R,29.35523613963039,191.0,R,1st Round
20250210,Hard,A,3,Cameron Norrie,Zachary Svajda,111815,208260,61,169,29.470225872689937,188.0,L,22.20123203285421,175.0,R,1st Round
20250210,Hard,A,3,Miomir Kecmanovic,Borna Gojo,200175,127339,56,414,25.44832306639288,183.0,R,26.954140999315538,196.0,R,1st Round
20250210,Hard,A,3,Hamad Medjedovic,Raphael Collignon,209098,209920,96,122,21.568788501026695,188.0,R,23.077344284736483,191.0,R,1st Round
20250210,Clay,A,3,Laslo Djere,Alexandre Muller,111513,124186,112,58,29.694729637234772,188.0,R,28.024640657084188,183.0,R,1st Round
20250210,Clay,A,3,Dusan Lajovic,Roberto Carballes Baena,105583,106148,81,50,34.61738535249829,183.0,R,31.887748117727583,183.0,R,1st Round
20250210,Hard,A,3,Ethan Quinn,Tristan Boyer,210319,207729,150,113,20.917180013689254,191.0,R,23.808350444900753,188.0,R,1st Round
20250210,Clay,A,3,Thiago Seyboth Wild,Facundo Diaz Acosta,205734,207680,77,75,24.922655715263517,185.0,R,24.15605749486653,183.0,L,1st Round
20250211,Hard,A,3,Matthew McDonald,Kei Nishikori,100554,105453,123,71,66.50513347022587,,R,35.121149897330596,178.0,R,1st Round
20250211,Hard,A,3,Alexander Bublik,Richard Gasquet,122330,104755,48,128,27.655030800821354,196.0,R,38.652977412731005,183.0,R,1st Round
20250211,Hard,A,3,Alejandro Davidovich Fokina,Taro Daniel,200221,106121,60,119,25.689253935660506,183.0,R,32.04106776180698,191.0,R,1st Round
20250211,Hard,A,3,Brandon Nakashima,James Trotter,206909,208389,43,182,23.526351813826146,188.0,R,25.541409993155373,183.0,R,1st Round
20250211,Hard,A,3,Zizou Bergs,Clement Chidekh,200267,206889,62,189,25.694729637234772,185.0,R,23.665982203969882,180.0,R,1st Round
20250211,Hard,A,3,Daniel Altmaier,Luca Nardi,127157,208134,80,83,26.417522245037645,188.0,R,21.519507186858316,185.0,R,1st Round
20250211,Hard,A,3,Ze Zhang,Quentin Halys,105585,111460,52,74,34.60917180013689,188.0,R,28.295687885010267,191.0,R,1st Round
20250211,Hard,A,3,Nuno Borges,Stan Wawrinka,132686,104527,39,158,27.978097193702943,185.0,R,39.87679671457906,183.0,R,1st Round
20250211,Hard,A,3,Luca Van Assche,Benjamin Bonzi,209414,126127,164,64,20.75564681724846,178.0,R,28.67624914442163,183.0,R,1st Round
20250211,Hard,A,3,Bu Y.,Rinky Hijikata,-1,208014,69,72,,,,23.967145790554415,178.0,R,1st Round
20250211,Hard,A,3,Jan Lennard Struff,Manuel Guinard,105526,131905,46,280,34.80082135523614,193.0,R,29.242984257357975,198.0,R,1st Round
20250211,Hard,A,3,Arthur Rinderknech,Dmitry Popko,126239,122078,65,208,29.557837097878167,196.0,R,28.301163586584533,191.0,R,1st Round
20250211,Clay,A,3,Francisco Cerundolo,Luciano Darderi,202103,209260,28,59,26.49965776865161,185.0,R,22.99247091033539,183.0,R,1st Round
20250211,Clay,A,3,Mariano Navone,Francisco Comesana,208363,207681,47,84,23.956194387405887,178.0,R,24.35044490075291,178.0,R,1st Round
20250211,Clay,A,3,Juan Manuel Cerundolo,Roman Andres Burruchaga,207678,208882,139,141,23.241615331964407,183.0,L,23.052703627652292,183.0,R,1st Round
20250211,Clay,A,3,Sebastian Baez,Camilo Ugo Carabelli,202104,200116,31,87,24.123203285420946,170.0,R,25.65639972621492,185.0,R,1st Round
20250211,Hard,A,3,Yoshihito Nishioka,Aleksandar Vukic,106415,126846,63,67,29.377138945927445,170.0,L,28.851471594798085,188.0,R,1st Round
20250212,Hard,A,3,Reilly Opelka,Christopher Eubanks,124187,111153,121,104,27.460643394934976,211.0,R,28.774811772758383,201.0,R,1st Round
20250212,Clay,A,3,Corentin Moutet,Sumit Nagal,144895,111576,66,129,25.82067077344285,180.0,L,27.49349760438056,178.0,R,1st Round
20250212,Clay,A,3,Thiago Seyboth Wild,Sebastian Baez,205734,202104,77,31,24.928131416837783,185.0,R,24.125941136208077,170.0,R,2nd Round
20250212,Hard,A,3,Cameron Norrie,Arthur Rinderknech,111815,126239,61,65,29.475701574264203,188.0,L,29.560574948665298,196.0,R,2nd Round
20250212,Hard,A,3,Marcos Giron,Ethan Quinn,106218,210319,49,150,31.5564681724846,180.0,R,20.922655715263517,191.0,R,2nd Round
20250212,Clay,A,3,Laslo Djere,Alejandro Tabilo,111513,126214,112,27,29.700205338809035,188.0,R,27.698836413415467,188.0,L,2nd Round
20250212,Clay,A,3,Alexander Zverev,Dusan Lajovic,100644,105583,2,81,27.81656399726215,198.0,R,34.62286105407255,183.0,R,2nd Round
20250212,Clay,A,3,Diego Schwartzman,Nicolas Jarry,106043,111797,386,40,32.492813141683776,170.0,R,29.34154688569473,201.0,R,1st Round
20250212,Clay,A,3,Pablo Martinez,Damir Dzumhur,103492,106000,41,90,45.07871321013005,,R,32.733744010951405,175.0,R,1st Round
20250212,Clay,A,3,Federico Coria,Hugo Gaston,105948,200384,115,91,32.930869267624914,180.0,R,24.380561259411362,173.0,L,1st Round
20250212,Clay,A,3,Joshua Fonseca,Tomas Martin Etcheverry,128159,144869,99,44,42.280629705681044,,U,25.574264202600958,196.0,R,1st Round
20250212,Hard,A,3,Herve Grenier,Arthur Gea,101418,210338,202,306,57.1937029431896,190.0,R,20.112251882272417,180.0,R,1st Round
20250212,Hard,A,3,Daniel Altmaier,Otto Virtanen,127157,202261,80,98,26.420260095824776,188.0,R,23.64681724845996,193.0,R,2nd Round
20250212,Hard,A,3,Hamad Medjedovic,Karen Khachanov,209098,111575,96,21,21.574264202600958,188.0,R,28.73100616016427,198.0,R,2nd Round
20250212,Hard,A,3,Pierre Hugues Herbert,Harold Mayot,105732,208004,192,136,33.908281998631075,188.0,R,23.02258726899384,180.0,R,1st Round
20250212,Hard,A,3,Ugo Humbert,Alexander Bublik,200005,122330,17,48,26.633812457221083,188.0,L,27.65776865160849,196.0,R,2nd Round
20250212,Clay,A,3,Francisco Cerundolo,Juan Manuel Cerundolo,202103,207678,28,139,26.50239561943874,185.0,R,23.24435318275154,183.0,L,2nd Round
20250212,Hard,A,3,Learner Tien,Adam Walton,210530,200443,82,89,19.197809719370294,180.0,L,25.82614647501711,183.0,R,1st Round
20250213,Clay,A,3,Pablo Martinez,Diego Schwartzman,103492,106043,41,386,45.08145106091718,,R,32.49555099247091,170.0,R,2nd Round
20250213,Clay,A,3,Lorenzo Musetti,Corentin Moutet,207518,144895,16,66,22.951403148528406,185.0,R,25.82340862422998,180.0,L,2nd Round
20250213,Hard,A,3,Brandon Nakashima,Reilly Opelka,206909,124187,43,121,23.531827515400412,188.0,R,27.463381245722108,211.0,R,2nd Round
20250213,Clay,A,3,Joshua Fonseca,Federico Coria,128159,105948,99,115,42.28336755646817,,U,32.93360711841205,180.0,R,2nd Round
20250213,Hard,A,3,Alejandro Davidovich Fokina,Matthew McDonald,200221,100554,60,123,25.694729637234772,183.0,R,66.51060917180014,,R,2nd Round
20250213,Clay,A,3,Mariano Navone,Holger Rune,208363,208029,47,12,23.96167008898015,178.0,R,21.796030116358658,188.0,R,2nd Round
20250213,Hard,A,3,Matteo Arnaldi,Learner Tien,208286,210530,38,82,23.975359342915812,185.0,R,19.200547570157426,180.0,L,2nd Round
20250213,Hard,A,3,Daniil Medvedev,Pierre Hugues Herbert,106421,105732,8,192,29.00752908966461,198.0,R,33.91101984941821,188.0,R,2nd Round
20250213,Hard,A,3,Ze Zhang,Hubert Hurkacz,105585,128034,52,20,34.614647501711154,188.0,R,28.005475701574266,196.0,R,2nd Round
20250213,Hard,A,3,Jan Lennard Struff,Herve Grenier,105526,101418,46,202,34.8062970568104,193.0,R,57.19644079397673,190.0,R,2nd Round
20250213,Hard,A,3,Zizou Bergs,Nuno Borges,200267,132686,62,39,25.700205338809035,185.0,R,27.983572895277206,185.0,R,2nd Round
20250214,Hard,A,3,Ugo Humbert,Lorenzo Sonego,200005,132283,17,35,26.639288158795345,188.0,L,29.765913757700204,191.0,R,Quarterfinals
20250214,Hard,A,3,Taylor Fritz,Bu Y.,126203,-1,4,69,27.299110198494184,196.0,R,,,,2nd Round
20250214,Hard,A,3,Miomir Kecmanovic,Marcos Giron,200175,106218,56,49,25.45927446954141,183.0,R,31.561943874058862,180.0,R,Quarterfinals
20250214,Hard,A,3,Daniil Medvedev,Jan Lennard Struff,106421,105526,8,46,29.010266940451746,198.0,R,34.809034907597535,193.0,R,Quarterfinals
20250214,Clay,A,3,Francisco Cerundolo,Alexander Zverev,202103,100644,28,2,26.507871321013006,185.0,R,27.822039698836413,198.0,R,Quarterfinals
20250214,Clay,A,3,Joshua Fonseca,Mariano Navone,128159,208363,99,47,42.286105407255306,,U,23.964407939767284,178.0,R,Quarterfinals
20250214,Clay,A,3,Laslo Djere,Thiago Seyboth Wild,111513,205734,112,77,29.7056810403833,188.0,R,24.933607118412045,185.0,R,Quarterfinals
20250214,Hard,A,3,Matteo Arnaldi,Brandon Nakashima,208286,206909,38,43,23.978097193702943,185.0,R,23.534565366187543,188.0,R,Quarterfinals
20250214,Hard,A,3,Alex Michelsen,Cameron Norrie,210506,111815,37,61,20.473648186173854,193.0,R,29.481177275838466,188.0,L,Quarterfinals
20250214,Hard,A,3,Hamad Medjedovic,Daniel Altmaier,209098,127157,96,80,21.579739904175224,188.0,R,26.425735797399042,188.0,R,Quarterfinals
